source_file,row_data
Montreal.csv,source_file,col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27
page_0004_tables.csv,Lac St-Jean,Hébertville,,1,,5,,,,,,,
page_0004_tables.csv,Laprairie,St-Constant,,,,14,,,,,,,
page_0004_tables.csv,,St-Isidore,,,,1,,,,,,,
page_0004_tables.csv,Laval,Rivière des Prairies,,,,2,,,,,,,
page_0004_tables.csv,,St-Jean de Dieu,,,,,,,,,3,,
page_0004_tables.csv,Lotbinière,Deschaillons,,1,,,,,,,,,
page_0004_tables.csv,Matane,Baie des Sables,,,,,,,,,1,,
page_0004_tables.csv,Matapédia,Lac au Saumon,,,2,,,,,,,,
page_0004_tables.csv,Mégantic,Plessisville,,,,1,,,,,,,
page_0004_tables.csv,,Lyster Station,,,1,,,,,,,,
page_0004_tables.csv,Missisquoi,St-ignace de Stanbridge,,,,1,,,,,,,
page_0004_tables.csv,Nicolet,Nicolet,,,2,,,,,,,,
page_0004_tables.csv,Papineau,Masson,,,,1,,,,,,,
page_0004_tables.csv,Pontiac,Clarendon,,1,,,,,,,,,
page_0004_tables.csv,Richmond,Asbestos,,,,,,,,,1,,
page_0004_tables.csv,Rimouski,Bic,,,,,,,,,1,,
page_0004_tables.csv,Shefford,Ely Nord,,1,,,,,,,,,
page_0004_tables.csv,,Ely Sud,,3,,,,,,,,,
page_0004_tables.csv,,Granby,,,1,,,,,,1,,
page_0004_tables.csv,Sherbrooke,Sherbrooke,,2,2,,,,,,,,
page_0004_tables.csv,Saint-Jean,N.-D. du Mont-Carmel,,1,,,,,,,,,
page_0004_tables.csv,,St-Jean,,1,,,,,,,,,
page_0004_tables.csv,Témiscouata,Trois-Pistoles,,,1,,,,,,1,,
page_0004_tables.csv,,Rivière du Loup,,,,,,,,,2,,
page_0004_tables.csv,,Cabano,,,,,,,,,1,,
page_0004_tables.csv,,St-Clément,,,,,,,,,1,,
page_0004_tables.csv,,St-Hubert,,,,,,,,,1,,
page_0004_tables.csv,,St-Eloi,,,,,,,,,1,,
page_0004_tables.csv,Terrebonne,St-Faustin,,1,,,,,,,,,
page_0004_tables.csv,Vaudreuil,Vaudreuil,,1,,,,,,,,,
page_0004_tables.csv,,Hudson,,3,,,,,,,,,
page_0004_tables.csv,Verchères,McMasterville,,,,2,,,,,,,
page_0004_tables.csv,Westmount,Westmount,,,1,,,,,,,,
page_0004_tables.csv,Westmount,Outremont,,,4,,,1,,,,,
page_0004_tables.csv,Yamaska,St-François du Lac,,,1,,,,,,,,
page_0004_tables.csv,,Total pour août-Total for August,2,131,129,141,56,11,80,1,145,1,4
page_0004_tables.csv,Table: Table_2
page_0004_tables.csv,Comtés Counties,Municipalités Municipalities,Variole Small-pox,Diphtérie Diphtheria,Scarlatine Scarlet fever,Fièvre typhoide Typhoid fever,Rougeole Measles,Varicelle Chicken-pox,Coqueluche Whooping-cough,Méning. Cér. Spin. Cer. spinal meningitis,Tuberculose l'uberculosis,Paral. Infantile Infant. paralysis,Grippe Influenza
page_0004_tables.csv,,Montréal,,150,110,57,22,21,34,,142,1,2
page_0004_tables.csv,,Québec,,10,23,1,2,,,,7,1,
page_0004_tables.csv,,Trois-Rivières,,1,3,,,,4,,,,
page_0004_tables.csv,Abitibi,Amos,,1,1,1,,,,,,,
page_0004_tables.csv,,Palmarol,,,,,3,,3,,,,
page_0004_tables.csv,,Authier,,,,,,,4,,,,
page_0004_tables.csv,Bagot,St-Ephrem Upton,,1,,,,,,,,,
page_0004_tables.csv,Beauce,St-Théophile,,1,,,,,,,,,
page_0004_tables.csv,,Vallée Jonction,,1,1,,,,,,,,
page_0004_tables.csv,,St-Georges,,,,2,,,,,,,
page_0004_tables.csv,,St-Côme,,,1,,,,,,,,
page_0004_tables.csv,,Beauceville,,,,,,,16,,,,
page_0004_tables.csv,Beauharnois,Beauharnois,,1,,,,,,,,,
page_0004_tables.csv,Bonaventure,Escuminac,,,,2,,,,,,,
page_0004_tables.csv,Brome,Sutton Tsp,,2,,,,,,,,,
page_0004_tables.csv,,Knowlton village Sutton village,,,1 1,,,,,,,,
page_0004_tables.csv,Charlevoix,St-Etienne de Malbaie,,,,1,,,,,,,
page_0004_tables.csv,Compton,Lingwick,,,,1,,,,,,,
page_0004_tables.csv,,Newport,,,2,,,,,,,,
page_0004_tables.csv,,Burv,,,,,,,3,,,,
page_0004_tables.csv,Dorchester,Ste-Germaine,,,,3,,,,,,,
page_0004_tables.csv,,Ste-Justine,,,,6,,,,,,,
page_0004_tables.csv,,St-Isidore,,,1,,,,,,,,
page_0004_tables.csv,Drummond,Drummondville,,1,,,,,,,,,
page_0004_tables.csv,Gaspé,Ste-Adelaide de Pabos,,,,1,,,,,,,
page_0004_tables.csv,Hull,Hull,,3,1,,,,,,,,
page_0004_tables.csv,,Wright,,,2,1,,,,,,,
page_0004_tables.csv,,Aylwin,,,1,,,,,,,,
page_0004_tables.csv,Huntingdon,St-Anicet Hinchinbrooke Huntingdon,,1 2,,,,,,,1 5,,
page_0004_tables.csv,J.-Cartier,Verdun,,4,7,4,9,,1,,,,
page_0004_tables.csv,,St-Laurent ville-city Lachine,,2,1 2,2,,,2,,,,
page_0004_tables.csv,Joliette,Joliette,,2,,,,,,,,,
page_0004_tables.csv,Kamouraska,St-Philippe de Néri,,,,1,,,,,,,
page_0004_tables.csv,Lac St-Jean,St-Joseph Alma N.-D. de la Doré Mistassini,,1,,1 1,,,,,,,
page_0004_tables.csv,L'Assomption,L'Assomption ville,,,,1,,,,,,,
page_0004_tables.csv,Laval,Montréal Est,,,1,,,,,,,1,
page_0004_tables.csv,,St-Jean de Dieu,,,,,,,,,,,
page_0004_tables.csv,Lotbinière,Deschaillons,,,,,,1,,,,,
page_0005_tables.csv,﻿Table: Table_1
page_0005_tables.csv,Comtés Counties,Municipalités Municipalities,Variole Small-pox,Diphtérie Diphtheria,Scarlatine Scarlet fever,Fièvre typhoide Typhoid fever,Rougeole Measles,Varicelle Chicken-pox,Coqueluche Whooping-cough,Méning. Cér. Spin. Cer. spinal meningitis,Tuberculose Tuberculosis,Paral. Infantile Infant. paralysis,Grippe Influenza
page_0005_tables.csv,Beauce,Aubert Gallion,,,,,,2,,,1,,
page_0005_tables.csv,,St-François,,,,1,,,,,,,
page_0005_tables.csv,,L'Enfant-Jésus,,,3,,,,,,,,
page_0005_tables.csv,,St-Georges.,,,1,,,,,,,,
page_0005_tables.csv,,Beauce Jonction,,,1,,,,,,,,
page_0005_tables.csv,Bellechasse,St-Raphael,,,5,,3,,,,,,
page_0005_tables.csv,Berthier,Lanoraie,,,,2,,,,,,,
page_0005_tables.csv,Bonaventure,Paspébiac,,,,1,,,,,,,
page_0005_tables.csv,,Paspébiac West,,,,2,,,,,,,
page_0005_tables.csv,,St-Jean l'Evangéliste,,,,,,,,,4,,
page_0005_tables.csv,Chambly,Longueuil,,,,1,,,,,,,
page_0005_tables.csv,,St-Lambert,,,1,,,,2,,,,
page_0005_tables.csv,Champlain,St-Tite,,,,2,,,,,,,
page_0005_tables.csv,,St-Adelphe,,,,1,,,,,,,
page_0005_tables.csv,Chateauguay,Ormstown,,1,,,,,,,,,
page_0005_tables.csv,,St-Antoine Abbé,,,1,,,,,,,,
page_0005_tables.csv,,Très St-Sacrement,,,2,,,,,,,,
page_0005_tables.csv,,Howick,,,1,,,,,,,,
page_0005_tables.csv,,Chateauguay ville-town.,,1,,,,,,,,,
page_0005_tables.csv,Chicoutimi,Jonquières,,2,1,1,,,,,3,,
page_0005_tables.csv,,Rivière du Moulin,,,,1,,,,,,,
page_0005_tables.csv,,Kénogami,,,,4,,,,,1,,
page_0005_tables.csv,,Chicoutimi,,,,3,,,,,,,
page_0005_tables.csv,Compton,Eaton,,,3,,,,,,,,
page_0005_tables.csv,,Bury,,,1,,,,,,,,
page_0005_tables.csv,,Cookshire,,,,,,,,,1,,
page_0005_tables.csv,Hull,Pte Gatineau,19,,,,,,,,,,
page_0005_tables.csv,,Maniwaki,,1,,,,,,,,,
page_0005_tables.csv,,Wakefield,,,1,,,,,,,,
page_0005_tables.csv,Huntingdon,Huntingdon,,,2,,,,,,,,
page_0005_tables.csv,,Godmanchester,,,3,,,,,,,,
page_0005_tables.csv,J.-Cartier,Verdun.,,17,15,,125,13,6,,3,,1
page_0005_tables.csv,,Lachine,,7,6,3,1,,,,,,
page_0005_tables.csv,,Ste-Anne de Bellevue,,,,1,,,,,,,
page_0005_tables.csv,,Pointe-Claire,,,1,,,,,,,,
page_0005_tables.csv,Joliette,Joliette,,4,,,,,,,,,
page_0005_tables.csv,Kamouraska,St-Philippe de Néri,,,3,,,,,,,,
page_0005_tables.csv,,St-Paschal,,,5,,,,,,,,
page_0005_tables.csv,,St-Germain Ste-Anne,,,1 2,,,,,,,,
page_0005_tables.csv,Lac'St-Jean,Roberval,,,,1,,,,,,,
page_0005_tables.csv,,St-Joseph l'Alma,,,,1,,,,,,,
page_0005_tables.csv,,Dolbeau,,,,1,,,,,,,
page_0005_tables.csv,,,,,,,,,,,,,
page_0005_tables.csv,Table: Table_2
page_0005_tables.csv,Comtés Counties,Municipalités Municipalities,Variole Small-pox,Diphtérie Diphtheria,Scarlatine Scarlet fever,Fièvre typhoide Typhoid fever,Rougeole Measles,Varicelle Chicken-pox,Coqueluche Whooping-cough,Méning. Cér. Spin. Cer. spinal meningitis,Tuberculose Tuberculosis,Paral. Infantile Infant. paralysis,Grippe Influenza
page_0005_tables.csv,Missisquoi,Dunham,,1,,1,,,,,,,
page_0005_tables.csv,,Farnham ville-town N.-D. de Stanbridge,,,1,1,,,,,,,
page_0005_tables.csv,Montcalm,St-Jacques,,,,,,2,,,,,
page_0005_tables.csv,Nicolet,St-Célestin Nicolet,,,2,3 1,,,,,,,
page_0005_tables.csv,Papineau,Papineauville,,1,,,,,,,,,
page_0005_tables.csv,Portneuf,Pont-Rouge,,,,1,,,,,,,
page_0005_tables.csv,Québec,Ste-Foy,,1,,,,,,,,,
page_0005_tables.csv,Richmond,Brompton Richmond,,1,,1,,,,,,,
page_0005_tables.csv,Shefford,Ely Sud,,2,,,,,,,,,
page_0005_tables.csv,,Granby,,,2,,,,,,,,
page_0005_tables.csv,Sherbrooke,Sherbrooke,,2,4,1,,,,,,,
page_0005_tables.csv,,Lennoxville,,,1,,,,,,,,
page_0005_tables.csv,Témiscouata,Ste-Rose du Dégélé,,1,,1,,,,,2,,
page_0005_tables.csv,,Rivière du Loup,,,,,,,,,,,
page_0005_tables.csv,Vaudreuil,Husdon,,1,,,,,,,,,
page_0005_tables.csv,,Vaudreuil,,,,1,,,,,,,
page_0005_tables.csv,Verchères,McMasterville,,,,1,,,,,,,
page_0005_tables.csv,Westmount,Outremont,,2,1,1,,5,,,,,
page_0005_tables.csv,,Westmount,,,,1,,,,,,,
page_0005_tables.csv,,Total pour septembre- Total for September,,196,170,100,37,28,67,,158,2,3
page_0005_tables.csv,Table: Table_3
page_0005_tables.csv,,Montréal,,235,152,38,72,30,27,3,163,1,5
page_0005_tables.csv,,Québec,,18,54,1,2,1,,,4,,
page_0005_tables.csv,,Trois-Rivières,1,9,,,1,,,,,,
page_0005_tables.csv,Abitibi,Authier,,1,,,,,,,,,
page_0005_tables.csv,,Rouyn,,,,1,,,,,,,
page_0005_tables.csv,,Fugèreville,,,3,,,,,,,,
page_0005_tables.csv,Arthabaska,St-Valère de Bulstrode,,2,,,,,,,,,
page_0005_tables.csv,,Victoriaville,,,,1,,,,,,,
page_0005_tables.csv,,St-Norbert,,,,1,,,,,,,
page_0006_tables.csv,﻿Table: Table_1
page_0006_tables.csv,Comtés Counties,Municipalités Municipalities,Variole Small-pox,Diphtérie Diphtheria,Scarlatine Scarlet fever,Fièvre typhoide Typhoid fever,Rougeole Measles,Varicelle Chicken-pox,Coqueluche Whooping-cough,Méning. Cér. Spin. Cer. spinal meningitis,Tuberculose Tuberculosis,Paral. Infantile Infant. paralysis,Grippe Influenza
page_0006_tables.csv,Vaudreuil,Hudson,,,5,,,,,,,,
page_0006_tables.csv,Westmount,Outremont,,4,8,,,17,5,,,,
page_0006_tables.csv,,Westmount,,,5,,1,,,,,,
page_0006_tables.csv,Wolfe,D'Israeli,,,,1,,,,,,,
page_0006_tables.csv,,Total pour octobre— Total for October,21,371,325,104,207,65,41,4,181,2,6
page_0006_tables.csv,Table: Table_2
page_0006_tables.csv,Comtés Counties,Municipalités Municipalities,Variole Small-pox,Diphtérie Diphtheria,Scarlatine Scarlet fever,Fièvre typhoide Typhoid fever,Rougeole Measles,Varicelle Chicken-pox,Coqueluche Whooping-cough,Méning. Cér. Spin. Cer. spinal meningitis,Tuberculose Tuberculosis,Paral. Infantile Infant. paralysis,Grippe Influenza
page_0006_tables.csv,Laprairie,St-Isidore,,,,1,,,,,,,
page_0006_tables.csv,,St-Constant,,,,2,,,,,,,
page_0006_tables.csv,Laval,Ste-Dorothée,,2,,,,,,,,,
page_0006_tables.csv,,Montréal Nord,,3,,,,,,,,,
page_0006_tables.csv,,St-François de Sales,,,,9,,,,,,,
page_0006_tables.csv,,St-Jean de Dieu,,,1,,,,,,,,
page_0006_tables.csv,Lévis,St-Romuald,,3,,,,,,,,,
page_0006_tables.csv,L'Islet,Ste-Perpétue,,,,11,,,,,,,
page_0006_tables.csv,Lotbinière,St-Edouard,,6,,,,,,,,,
page_0006_tables.csv,Matapédia,St-Vianney Lac au Saumon,,3,1,,,,,,,,
page_0006_tables.csv,Mégantic,Ste-Anastasie,1,,,,,,,,,,
page_0006_tables.csv,,Inverness,,1,1,,,,,,,,
page_0006_tables.csv,,Lyster Station,,2,5,,,,,,,,
page_0006_tables.csv,,St-Antoine de Pontb Plessisville,,1,6,,,,,,,,
page_0006_tables.csv,Missisquoi,Sweetsburg Dunham Frelighsburg,,2 3 3,2,,,1,,,,,
page_0006_tables.csv,Missisquoi,Stanbridge St-Ignace de Stanbridge. N.-D. de Stanbridge,,2,1 1,,,,,,,,
page_0006_tables.csv,Montmagny,Ste-Lucie,,9,,,,,,,,,
page_0006_tables.csv,Nicolet,Nicolet,,,,1,,,,,,,
page_0006_tables.csv,Papineau,Buckingham St-André Avellin Plaisance,,1,1 2,3 4,,1,,,,,
page_0006_tables.csv,Pontiac,Clarendon South Onslow,,,2,,,,1,1,,,
page_0006_tables.csv,Portneuf,St-Alban,,8,,,,,,,,,
page_0006_tables.csv,,Pont-Rouge St-Ubald,,3,,1,,,,,,,
page_0006_tables.csv,Québec,Ste-Foy,,3,,,,,,,,,
page_0006_tables.csv,Richmond,Shipton,,,,,,,,,,1,
page_0006_tables.csv,Saguenay,Les Escoumains,,2,,,,,,,,,
page_0006_tables.csv,Shefford,Ely Nord Granby,,1 1,,,1,,,,1,,
page_0006_tables.csv,Sherbrooke,Sherbrooke Ascot,,5,8 1,2,,,,,,,
page_0006_tables.csv,Stanstead,Dixville,,,,,1,,,,,,
page_0006_tables.csv,Témiscouata,Rivière du Loup N.-D. du Lac,,4,7,1,,,,,,,
page_0006_tables.csv,Vaudreuil,Vaudreuil,,1,,,,,,,,,
page_0006_tables.csv,,,,,,,,,,,,,
page_0006_tables.csv,Table: Table_3
page_0006_tables.csv,,Montréal,1,271,192,10,215,78,42,2,127,1,10
page_0006_tables.csv,,Québec,,26,60,,,6,2,,9,,
page_0006_tables.csv,,Trois-Rivières,4,2,1,,,,8,,,,
page_0006_tables.csv,Abitibi,Dupuy,,,8,,,,,,,,
page_0006_tables.csv,Argenteuil,Grenville & Augment,,,2,,,,,,,,
page_0006_tables.csv,Arthabaska,Ste-Victoire,,10,3,,,,,,,,
page_0006_tables.csv,,St-Valère,,1,,,,,,,,,
page_0006_tables.csv,,Ste-Anne du Sault,,2,,,,,,,,,
page_0006_tables.csv,,Victoriaville,,,,2,,,,,,,
page_0006_tables.csv,,Stanfold,,,,2,,,,,,,
page_0006_tables.csv,,St-Norbert,,,,3,,,,,,,
page_0006_tables.csv,,Princeville,,,,1,,,,,,,
page_0006_tables.csv,Beauce,St-François,,,,2,,,,,,,
page_0006_tables.csv,,Ste-Marie,,,,1,,,,,,1,
page_0006_tables.csv,,Aubert Gallion,,,2,,,,,,,,
page_0006_tables.csv,Beauharnois,Valleyfield,,1,,,,,,,,,
page_0006_tables.csv,,Maple Grove,,,,4,,,,,,,
page_0006_tables.csv,Berthier,Lavêltrie,,,,6,,,,,,,
page_0006_tables.csv,,St-Cuthbert,,,,1,,,,,,,
page_0006_tables.csv,Bonaventure,Port-Daniel Ouest,,,,,,2,,,,,
page_0006_tables.csv,,Paspébiac,,,,1,,,,,,,
page_0006_tables.csv,,Paspébiac Ouest,,,,1,,,,,,,
page_0006_tables.csv,,Escuminac,,,2,,,,,,,,
page_0006_tables.csv,Brome,Sutton,,,1,,,,,,,,
page_0006_tables.csv,Chambly,St-Lambert,,,6,,1,,1,,,,
page_0006_tables.csv,,St-Basile le Grand,,,5,,,,,,,,
page_0006_tables.csv,Charlevoix.,Baie St-Paul,,,,1,,,,,,,
page_0006_tables.csv,Chateauguay,Ste-Martine,1,,,,,,,,,,
page_0006_tables.csv,,St-Malachie l'Ormstown,,,6,,,,,,,,
page_0006_tables.csv,,Très St-Sacrement,,,1,,,,,,,,
page_0006_tables.csv,,Chateauguay ville-town.,,,,,1,,,,,,
page_0007_tables.csv,﻿Table: Table_1
page_0007_tables.csv,Comtés Counties,Municipalités Municipalities,Variole Small-pox,Diphtérie Diphtheria,Scarlatine Scarlet fever,Fièvre typhoide Typhoid fever,Rougeole Measles,Varicelle Chicken-pox,Coqueluche Whooping-cough,Méning. Cér. Spin. Cer. spinal meningitis,Tuberculose Tuberculosis,Paral. Infantile Infant. paralysis,Grippe Influenza
page_0007_tables.csv,Montcalm,St-Jacques Rawdon,,3,2,1,,,,,,,
page_0007_tables.csv,Nicolet,Nicolet,,2,4,,,,,,,,
page_0007_tables.csv,,St-Raphael d' Aston,,5,,,,,,,,,
page_0007_tables.csv,,Bécancourt,,,,,1,,,,,,
page_0007_tables.csv,,St-Jos. de Blanford,,,,,,,,,1,,
page_0007_tables.csv,Papineau,Pointe-Gatineau,5,,,,,,,,,,
page_0007_tables.csv,,Buckingham,,,3,1,,,,,,,
page_0007_tables.csv,,L'Ange-Gariden Blake, Bigelow, Wells,,,1,,,,,,1,,
page_0007_tables.csv,Portneuf,St-Alban,,2,,,,,,,,,
page_0007_tables.csv,,Pont-Rouge,,4,,,,,,,,,
page_0007_tables.csv,,St-Raymond,,1,,,,,,,,,
page_0007_tables.csv,Québec,Beauport,,5,,,,,,,,,
page_0007_tables.csv,Richmond,Cleveland Danville,,,2,,,,,,,1,
page_0007_tables.csv,Shefford,Granby,,3,4,,1,,,,,,
page_0007_tables.csv,Sherbrooke,Sherbrooke,,6,28,7,,,,,,,
page_0007_tables.csv,Soulanges,Ste-Claire d' Assise Rivière Beaudette Ste-Zotique,1 1 1,,,,,,,,,,
page_0007_tables.csv,,St-Joseph de Soulanges,,4,,,,,,,,,
page_0007_tables.csv,,St-Télesphore,,1,,,,,,,,,
page_0007_tables.csv,,Coteau Landing,,1,,,1,,,,,,
page_0007_tables.csv,Stanstead,Coaticook Dixville,,,,,,1,,,1,,
page_0007_tables.csv,St-Jean,St-Jean,,4,,1,,,,,,,
page_0007_tables.csv,St-Maurice,Ste-Flore Shawinigan Falls,1,3 1,,1,,,,,1,,
page_0007_tables.csv,Témiscouata,St-Louis du Ha! Ha,3,,,,,,,,,,
page_0007_tables.csv,,Rivière du Loup,4,,8,,2,,4,,3,,
page_0007_tables.csv,,Trois-Pistoles,1,,,,,,,,1,,
page_0007_tables.csv,,N.-D. du Lac,,,,2,,,,,,,
page_0007_tables.csv,,St-Jean de Dieu,,,2,,,,,,,,
page_0007_tables.csv,,Trois-Pistoles,,,1,,,,,,,,
page_0007_tables.csv,,Isle-Verte.,,,,,,,,,1,,
page_0007_tables.csv,Vaudreuil,Ste-Justine de Newton Hudson,1,2,8,,,,,,,,
page_0007_tables.csv,Verchères,Beloeil,,,1,,,,,,,,
page_0007_tables.csv,Westmount,Outremont,,4,on,,1,24,2,,,,
page_0007_tables.csv,,Westmouut,,7,5,,,,,,,,
page_0007_tables.csv,,Hampstead,,,,,2,,,,,,
page_0007_tables.csv,,Total pour novembre Total for November,28,432,428,60,415,143,63,3,154,3,13
page_0007_tables.csv,Table: Table_2
page_0007_tables.csv,Comtés Counties,Municipalités Municipalities,Variole Small-pox,Diphtérie Diphtheria,Scarlatine Scarlet fever,Fièvre typhoide Typhoid fever,Rougeole Measles,Varicelle Chicken-pox,Coqueluche Whooping-cough,Méning. Cér. Spin. Cer. spinal meningitis,Tuberculose Tuberculosis,Paral. Infantile Infant. paralysis,Grippe Influenza
page_0007_tables.csv,Chicoutimi,Kénogami,,1,,2,,1,,,,,2
page_0007_tables.csv,,Jonquière,,7,,,1,Z,,,1,,1
page_0007_tables.csv,,Chicoutimi,,,,1,,,,,,,
page_0007_tables.csv,Compton,Bury Tsp,,,3,,,1,,,,,
page_0007_tables.csv,,Eaton,,,2,,,,,,,,
page_0007_tables.csv,Dorchester,St-Léon de Standon,,,2,,,,,,,,
page_0007_tables.csv,,St-Bernard,,,,,,,,1,1,,
page_0007_tables.csv,Drummond,Drummondville,,1,,,,,,,,,
page_0007_tables.csv,Frontenac,St-Evariste,,1,,,,,,,,,
page_0007_tables.csv,Gaspé,Gaspé,,1,,,,,,,,,
page_0007_tables.csv,,Ste-Adélaide,,,,,1,,,,,,
page_0007_tables.csv,Hull,Low,1,,,,,,,,,,
page_0007_tables.csv,,Wright,1,,,,,,,,,,
page_0007_tables.csv,,Maniwaki,1,,,,,,,,,,
page_0007_tables.csv,Huntingdon,Huntingdon,,1,4,,,,,,,,
page_0007_tables.csv,,Havelock,,,1,,,,,,,,
page_0007_tables.csv,,Godmanchester,,,1,,,,,,,,
page_0007_tables.csv,Iberville,Iberville,,3,,,,,,,,,
page_0007_tables.csv,J.-Cartier,Verdun,,13,19,2,177,23,3,,,,
page_0007_tables.csv,,Doval,,,,,,4,,,,,
page_0007_tables.csv,,Lachine,,11,16,,1,,1,,1,,
page_0007_tables.csv,,Pointe-Claire,,,2,,,,,,,,
page_0007_tables.csv,,Ste-Anne de Bellevue,,,,,8,,,,,,
page_0007_tables.csv,Joliette,St-Félix de Valois,,1,,,,,,,,,
page_0007_tables.csv,Kamouraska,St-Alexandre,,,,3,,,,,,,
page_0007_tables.csv,,Andréville,,,7,,,,,,,,
page_0007_tables.csv,,St-Eleuthère,,,2,,,,,,,,
page_0007_tables.csv,Lac St-Jean,Roberval,,1,,,,,,,,,
page_0007_tables.csv,,St-Jérôme,,1,,,,,,,,,
page_0007_tables.csv,,Isle Maligne,,3,,,,,,,,,
page_0007_tables.csv,Laprairie,St-Isidore,,,,1,,,,,,,
page_0007_tables.csv,L'Assomption,L'Assomption,,,1,,,,,,,,
page_0007_tables.csv,Laval,Pointe-aux-Trembles,,2,,,,,,,,,
page_0007_tables.csv,,Laval des Rapides,,,3,,,,,,,,
page_0007_tables.csv,,St-Jean de Dieu,,,,,,,,,4,,
page_0007_tables.csv,,Ste-Rose,,,,,,,,,1,,
page_0007_tables.csv,Lévis,St-Romuald,,1,,,,,,,,,
page_0007_tables.csv,Lotbinière,Ste-Croix,1,,,,1,2,,,,,
page_0007_tables.csv,,St-Edouard,,3,,,,,,,1,,
page_0007_tables.csv,Mégantic,Bernierville,,,,2,,,,,,,
page_0007_tables.csv,,Plessisville,,,1,,,,,,,,
page_0007_tables.csv,,Black Lake,,,,,1,,,,,,
page_0007_tables.csv,,Thetford Mines,,,,1,,,,,,,
page_0007_tables.csv,Missisquoi,Dunham,,4,1,,,,,,,,
page_0007_tables.csv,,Frelighsburg,,2,,,,,,,,,
page_0007_tables.csv,,St-Armand Ouest,,4,,,,,,,,,
page_0008_tables.csv,﻿Table: Table_1
page_0008_tables.csv,Comtés Counties,Municipalités Municipalities,Variole Small-pox,Diphtérie Diphtheria,Scarlatine Scarlet fever,Fièvre typhoide Typhoid fever,Rougeole Measles,Varicelle Chicken-pox,Coqueluche Whooping-cough,Méning. Cér. Spin. Cer. spinal meningitis,Tuberculose Tuberculosis,Paral. Infantile Infant. paralysis,Grippe Influenza
page_0008_tables.csv,J.-Cartier,Verdun,,5,18,1,64,3,2,,,,
page_0008_tables.csv,,Lachine,,,14,2,24,1,,,1,,
page_0008_tables.csv,,St-Laurent,,4,1,2,,,,,,,
page_0008_tables.csv,,Ville St-Pierre,,4,,,2,,,,,,
page_0008_tables.csv,,Ste-Anne de Bellevue,,,,1,2,,,,,,
page_0008_tables.csv,,Pointe-Claire,,,3,,3,,,,,,
page_0008_tables.csv,,Dorval,,,1,,,,,,,,
page_0008_tables.csv,Kamouraska,St-Alexandre,,1,,,,,,,,,
page_0008_tables.csv,Lac St-Jean,St-Félicien,,1,,,,,,,,,
page_0008_tables.csv,,Mistassini,,,,,1,,,,,,
page_0008_tables.csv,L'Assomption,L'Assomption,,,1,,,,,,,,
page_0008_tables.csv,Laval,Montreal Est,,1,2,,,,,,,,
page_0008_tables.csv,,Montreal Nord,,1,,,,,,,,,
page_0008_tables.csv,,l'Abord à Plouffe,,9,,,,,,,,,
page_0008_tables.csv,,St-Martin,,1,,,,,,,,,
page_0008_tables.csv,,St-Frs. de Sales,,,,2,,,,,,,
page_0008_tables.csv,,Laval des Rapides,,,1,,,,,,,,
page_0008_tables.csv,,St-Jean de Dieu,,,1,,,,,,6,,
page_0008_tables.csv,Lévis,Charny,,,1,3,,,,,,,
page_0008_tables.csv,Lotbinière,St-Edouard,,6,,,,,,,,,
page_0008_tables.csv,Mégantic,Plessisville,,,1,,,,,,,,
page_0008_tables.csv,Missisquoi,Dunham Tsp.,,,,1,,,,,,,
page_0008_tables.csv,Nicolet,St-Raphael d' Aston,,3,,,,,,,,,
page_0008_tables.csv,,Nicolet,,1,,,,,,,,,
page_0008_tables.csv,,St-Léonard,,,,2,,,,,,,
page_0008_tables.csv,Papineau,Pte Gatineau,2,,,,,,,,,,
page_0008_tables.csv,Papineau,Buckingham,1,,2,2,,,,,,,
page_0008_tables.csv,,Masson,,,,1,,,,,,,
page_0008_tables.csv,Portneuf,Pont-Rouge,,6,,,,,,,,,
page_0008_tables.csv,,St-Alban,,2,,,,,,,,,
page_0008_tables.csv,,Portneuf,,,,1,,,,,,,
page_0008_tables.csv,,Neuville,,,1,,,,,,,,
page_0008_tables.csv,Québec,Beauport,,,3,,,,,,,,
page_0008_tables.csv,Richmond,Bromptonville,,1,,,10,,,,,,
page_0008_tables.csv,,Asbestos,,,1,,,,,,,,
page_0008_tables.csv,,Danville,,,1,,,,,,,,
page_0008_tables.csv,Rimouski,St-Simon,,,,,,,,,1,,
page_0008_tables.csv,Shefford,Granby,,2,,,2,,,,,,
page_0008_tables.csv,,Waterloo,,,,1,,,,,,,
page_0008_tables.csv,Sherbrooke,Sherbrooke,,3,22,1,,,,,,,
page_0008_tables.csv,Soulanges,St-Télesphore,,2,,,,,,,,,
page_0008_tables.csv,,Coteau Landing,,1,,,1,,,,,,
page_0008_tables.csv,,Riviâre Beaudette,1,,,,,,,,,,
page_0008_tables.csv,,,,,,,,,,,,,
page_0008_tables.csv,Table: Table_2
page_0008_tables.csv,Comtés Counties,Municipalités Municipalities,Variole Small-pox,Diphtérie Diphtheria,Scarlatine Scarlet fever,Fièvre typhoide Typhoid fever,Rougeole Measles,Varicelle Chicken-pox,Coqueluche Whooping-cough,Méning. Cér. Spin. Cer. spinal meningitis,Tuberculose Tuberculosis,Paral. Infantile Infant. paralysis,Grippe Influenza
page_0008_tables.csv,,Montréal,6,239,203,12,267,156,12,,123,,12
